,name,chamber,party,state,district,date,content,replyCount,retweetCount,likeCount,quoteCount,handle,platform,url,photos,news,text,toke,superBERT,enga,cvs
1288,House Committee on the Judiciary,House,N/A,N/A,N/A,2021-10-04 15:57:36+00:00,"Senator Joe Biden voted against raising the debt ceiling. 

Pot, meet kettle. twitter.com/chadpergram/st…",159,485,2285,14,judiciarygop,Twitter,https://twitter.com/JudiciaryGOP/status/1445055510441562113,,['https://twitter.com/chadpergram/status/1445053949388677129'],senator joe biden voted raising debt ceiling pot meet kettle twittercomchadpergramst,"['senator', 'joe', 'biden', 'voted', 'raising', 'debt', 'ceiling', 'pot', 'meet', 'kettle', 'twittercomchadpergramst']",0,2943,False
1289,House Committee on Energy and Commerce,House,N/A,N/A,N/A,2021-10-04 15:41:22+00:00,"🚨 BREAKING → @cathymcmorris and @RepMGriffith are demanding answers from far-left climate groups about their possible ties to the Chinese Communist Party. READ:
foxnews.com/politics/house…",24,21,46,6,housecommerce,Twitter,https://twitter.com/HouseCommerce/status/1445051427156602892,,['https://www.foxnews.com/politics/house-republicans-letter-progressives-ties-chinese-communist-party'],breaking demanding answers farleft climate groups possible ties chinese communist party readfoxnewscompoliticshouse,"['breaking', 'demanding', 'answers', 'farleft', 'climate', 'groups', 'possible', 'ties', 'chinese', 'communist', 'party', 'readfoxnewscompoliticshouse']",9,97,False
1290,House Committee on Financial Services,House,N/A,N/A,N/A,2021-10-04 15:37:51+00:00,"#ICYMI: Republican Leader @PatrickMcHenry joined @FCPwithGreta to discuss the latest on #crypto, including his Eliminate Barriers to Innovation Act:

""We need to respect it as a new entity and define that new entity.""

More info: fullcourtgreta.com/2021/10/02/ful…",5,4,12,0,financialcmte,Twitter,https://twitter.com/FinancialCmte/status/1445050540946296839,,['https://www.fullcourtgreta.com/2021/10/02/full-episode-10321-ranking-member-house-financial-services-cmte-patrick-mchenry-talks-cryptocurrency/'],icymi republican leader joined discuss latest crypto including eliminate barriers innovation actwe need respect new entity define new entitymore info fullcourtgretacom20211002ful,"['icymi', 'republican', 'leader', 'joined', 'discuss', 'latest', 'crypto', 'including', 'eliminate', 'barriers', 'innovation', 'actwe', 'need', 'respect', 'new', 'entity', 'define', 'new', 'entitymore', 'info', 'fullcourtgretacom20211002ful']",23,21,False
1291,Senate Committee on Foreign Relations,Senate,N/A,N/A,N/A,2021-10-04 15:32:58+00:00,"This weekend, the #CCP air force sent 80+ aircraft to practice attack runs on #Taiwan. The world should be angered by this intimidation &amp; aggression, &amp; the threats from state-affiliated media that accompanied it. We must continue to support the people of Taiwan.",13,13,49,2,senateforeign,Twitter,https://twitter.com/SenateForeign/status/1445049313193824258,,[],weekend ccp air force sent aircraft practice attack runs taiwan world angered intimidation aggression threats stateaffiliated media accompanied must continue support people taiwan,"['weekend', 'ccp', 'air', 'force', 'sent', 'aircraft', 'practice', 'attack', 'runs', 'taiwan', 'world', 'angered', 'intimidation', 'aggression', 'threats', 'stateaffiliated', 'media', 'accompanied', 'must', 'continue', 'support', 'people', 'taiwan']",9,77,False
1292,House Committee on Ways and Means,House,N/A,N/A,N/A,2021-10-04 15:27:00+00:00,"The Ways &amp; Means Cmte took a huge step towards universal #PaidLeave during our #BuildBackBetter Act markup.

It's time to make sure EVERY worker has access to this crucial support. 
wsj.com/articles/compa…",1,15,41,1,waysmeanscmte,Twitter,https://twitter.com/WaysMeansCmte/status/1445047809850417156,,['https://www.wsj.com/articles/companies-expand-paid-sick-time-leave-11632413861'],ways means cmte took huge step towards universal paidleave buildbackbetter act markupits time make sure every worker access crucial support wsjcomarticlescompa,"['ways', 'means', 'cmte', 'took', 'huge', 'step', 'towards', 'universal', 'paidleave', 'buildbackbetter', 'act', 'markupits', 'time', 'make', 'sure', 'every', 'worker', 'access', 'crucial', 'support', 'wsjcomarticlescompa']",-1,58,False
1293,Senate Committee on Environment and Public Works,Senate,N/A,N/A,N/A,2021-10-04 15:26:45+00:00,"NEWS: This Wednesday the EPW Committee will hold an oversight hearing on @USACEHQ’s emergency response to Hurricane Ida.
 
Witnesses include:
Major General William H. Graham, @USACEHQ
Brigadier General Thomas J. Tickner, @ArmyCorpsNAD
Colonel Stephen F. Murphy, @USACENOLA",0,3,5,0,epwcmte,Twitter,https://twitter.com/EPWCmte/status/1445047747888001026,,[],news wednesday epw committee hold oversight hearing emergency response hurricane ida witnesses includemajor general william h graham brigadier general thomas j tickner colonel stephen f murphy,"['news', 'wednesday', 'epw', 'committee', 'hold', 'oversight', 'hearing', 'emergency', 'response', 'hurricane', 'ida', 'witnesses', 'includemajor', 'general', 'william', 'h', 'graham', 'brigadier', 'general', 'thomas', 'j', 'tickner', 'colonel', 'stephen', 'f', 'murphy']",-1,8,False
1294,House Committee on Veterans' Affairs,House,N/A,N/A,N/A,2021-10-04 15:25:59+00:00,"#ICYMI: The Committee &amp; @OversightDems released documents related to its joint investigation of the “Mar-a-Lago Trio.” The investigation found that these individuals sought to exert improper influence over officials to further their own interests, rather than veterans’ interests. twitter.com/RepMaloney/sta…",2,19,38,2,vetaffairsdems,Twitter,https://twitter.com/VetAffairsDems/status/1445047556963196929,,['https://twitter.com/RepMaloney/status/1442576021379686400'],icymi committee released documents related joint investigation maralago trio investigation found individuals sought exert improper influence officials interests rather veterans interests twittercomrepmaloneysta,"['icymi', 'committee', 'released', 'documents', 'related', 'joint', 'investigation', 'maralago', 'trio', 'investigation', 'found', 'individuals', 'sought', 'exert', 'improper', 'influence', 'officials', 'interests', 'rather', 'veterans', 'interests', 'twittercomrepmaloneysta']",-1,61,False
1295,House Committee on House Administration,House,N/A,N/A,N/A,2021-10-04 15:07:32+00:00,First stop: Benton County w/ @RepAshleyHinson. Ranking Member @RodneyDavis &amp; Rep. Hinson are hearing from local election officials in #IA01. Being transparent &amp; educating the public to ensure voters have confidence in the election process is one of their top priorities. https://t.co/M07HWnxOF4,8,2,6,1,houseadmngop,Twitter,https://twitter.com/HouseAdmnGOP/status/1445042913705172994,https://pbs.twimg.com/media/FA3S3eaWYAUFu5k?format=jpg&name=small,[],first stop benton county w ranking member rep hinson hearing local election officials ia01 transparent educating public ensure voters confidence election process one top priorities,"['first', 'stop', 'benton', 'county', 'w', 'ranking', 'member', 'rep', 'hinson', 'hearing', 'local', 'election', 'officials', 'ia01', 'transparent', 'educating', 'public', 'ensure', 'voters', 'confidence', 'election', 'process', 'one', 'top', 'priorities']",20,17,False
1296,House Committee on the Judiciary,House,N/A,N/A,N/A,2021-10-04 14:58:47+00:00,"#ICYMI: Last week @HouseJudiciary passed four bills designed to address ever-increasing medical costs and lower drug prices.
reuters.com/world/us/us-ho…",0,16,21,0,housejudiciary,Twitter,https://twitter.com/HouseJudiciary/status/1445040711934652424,,['https://www.reuters.com/world/us/us-house-panel-approves-fourth-bill-aimed-drug-prices-2021-09-30/'],icymi last week passed four bills designed address everincreasing medical costs lower drug pricesreuterscomworldususho,"['icymi', 'last', 'week', 'passed', 'four', 'bills', 'designed', 'address', 'everincreasing', 'medical', 'costs', 'lower', 'drug', 'pricesreuterscomworldususho']",17,37,False
1297,House Committee on the Judiciary,House,N/A,N/A,N/A,2021-10-04 14:47:49+00:00,"🚨🚨🚨 Dems Tuck Multibillion-Dollar Handout to Illegal Immigrants Into Reconciliation

freebeacon.com/biden-administ…",154,303,421,40,judiciarygop,Twitter,https://twitter.com/JudiciaryGOP/status/1445037949674983425,,['https://freebeacon.com/biden-administration/dems-tuck-multibillion-dollar-handout-to-illegal-immigrants-into-reconciliation/'],dems tuck multibilliondollar handout illegal immigrants reconciliationfreebeaconcombidenadminist,"['dems', 'tuck', 'multibilliondollar', 'handout', 'illegal', 'immigrants', 'reconciliationfreebeaconcombidenadminist']",12,918,False
1298,House Committee on Oversight and Reform,House,N/A,N/A,N/A,2021-10-04 14:13:32+00:00,"HAPPENING SOON: Join Subcommittee on Government Operations Chair @GerryConnolly and @USOPM Director Kiran A. Ahuja for a fireside chat on how the federal government can attract the next generation of public servants.

LIVE at 11 AM: youtu.be/1twzR6UdDis",1,5,11,3,oversightdems,Twitter,https://twitter.com/OversightDems/status/1445029321446412293,,['https://youtu.be/1twzR6UdDis'],happening soon join subcommittee government operations chair director kiran ahuja fireside chat federal government attract next generation public servantslive youtube1twzr6uddis,"['happening', 'soon', 'join', 'subcommittee', 'government', 'operations', 'chair', 'director', 'kiran', 'ahuja', 'fireside', 'chat', 'federal', 'government', 'attract', 'next', 'generation', 'public', 'servantslive', 'youtube1twzr6uddis']",-1,20,False
1299,House Committee on the Judiciary,House,N/A,N/A,N/A,2021-10-04 14:08:25+00:00,"Last week, the House passed the #EQUALAct, which finally equalizes the penalties for the treatment of powder cocaine and crack cocaine offenses.
msnbc.com/rachel-maddow-…",1,6,23,1,housejudiciary,Twitter,https://twitter.com/HouseJudiciary/status/1445028034634002433,,['https://www.msnbc.com/rachel-maddow-show/house-passes-bill-sentencing-disparity-bipartisan-backing-n1280339'],last week house passed equalact finally equalizes penalties treatment powder cocaine crack cocaine offensesmsnbccomrachelmaddow,"['last', 'week', 'house', 'passed', 'equalact', 'finally', 'equalizes', 'penalties', 'treatment', 'powder', 'cocaine', 'crack', 'cocaine', 'offensesmsnbccomrachelmaddow']",19,31,False
1300,Joint Economic Committee,Joint,N/A,N/A,N/A,2021-10-04 14:07:49+00:00,"Tune in to our upcoming hearing on Wednesday at 2:30pm ET! We have an all-star witness lineup that will discuss the economic benefits of the revenue provisions in the #BuildBackBetter reconciliation and bipartisan infrastructure packages.

More info: jec.senate.gov/public/index.c… https://t.co/O8aknkXg5t",0,2,5,0,jecdems,Twitter,https://twitter.com/JECDems/status/1445027884725309441,https://pbs.twimg.com/media/FA2_8oGXIAAF6ot?format=jpg&name=small,['https://www.jec.senate.gov/public/index.cfm/hearings-calendar?ID=0A62ACFC-7B45-406F-A53A-EC990F96A3EC'],tune upcoming hearing wednesday 230pm et allstar witness lineup discuss economic benefits revenue provisions buildbackbetter reconciliation bipartisan infrastructure packagesmore info jecsenategovpublicindexc,"['tune', 'upcoming', 'hearing', 'wednesday', '230pm', 'et', 'allstar', 'witness', 'lineup', 'discuss', 'economic', 'benefits', 'revenue', 'provisions', 'buildbackbetter', 'reconciliation', 'bipartisan', 'infrastructure', 'packagesmore', 'info', 'jecsenategovpublicindexc']",18,7,False
1301,House Committee on House Administration,House,N/A,N/A,N/A,2021-10-04 13:59:47+00:00,"Ranking Member @RodneyDavis is in Iowa today with @RepAshleyHinson &amp; @RepMMM as part of the Faith in Elections Project discussing why Iowans should decide how their elections are run, not unelected bureaucrats in Washington. #IA01 #IA02 https://t.co/mJoOUK3Bb7",4,2,3,0,houseadmngop,Twitter,https://twitter.com/HouseAdmnGOP/status/1445025863226044417,https://pbs.twimg.com/media/FA3DXPDXsAkKZ3s?format=jpg&name=small,[],ranking member iowa today part faith elections project discussing iowans decide elections run unelected bureaucrats washington ia01 ia02,"['ranking', 'member', 'iowa', 'today', 'part', 'faith', 'elections', 'project', 'discussing', 'iowans', 'decide', 'elections', 'run', 'unelected', 'bureaucrats', 'washington', 'ia01', 'ia02']",20,9,False
1302,House Committee on Ways and Means,House,N/A,N/A,N/A,2021-10-04 13:55:41+00:00,"Brady on Ambassador Tai's Speech on Next Steps on China Phase One

gop-waysandmeans.house.gov/brady-on-ambas…",0,3,4,0,waysandmeansgop,Twitter,https://twitter.com/WaysandMeansGOP/status/1445024830605205505,,['https://gop-waysandmeans.house.gov/brady-on-ambassador-tais-speech-on-next-steps-on-china-phase-one/'],brady ambassador tais speech next steps china phase onegopwaysandmeanshousegovbradyonambas,"['brady', 'ambassador', 'tais', 'speech', 'next', 'steps', 'china', 'phase', 'onegopwaysandmeanshousegovbradyonambas']",9,7,False
1303,House Committee on Natural Resources,House,N/A,N/A,N/A,2021-10-04 13:55:35+00:00,"Across the country, polluters have abandoned their gold, copper and iron mines and left the public to deal with the toxic leftovers.
 
We’re investing in cleaning up these serious health hazards and preventing this from happening again. #PeopleOverPolluters https://t.co/w5qBg3poKg",2,2,4,0,nrdems,Twitter,https://twitter.com/NRDems/status/1445024805435105283,https://pbs.twimg.com/media/FA3CO3hXIAAXV5G?format=jpg&name=small,[],across country polluters abandoned gold copper iron mines left public deal toxic leftovers investing cleaning serious health hazards preventing happening peopleoverpolluters,"['across', 'country', 'polluters', 'abandoned', 'gold', 'copper', 'iron', 'mines', 'left', 'public', 'deal', 'toxic', 'leftovers', 'investing', 'cleaning', 'serious', 'health', 'hazards', 'preventing', 'happening', 'peopleoverpolluters']",16,8,False
